Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,17.670000,17.730000,17.340000,17.690001,17.690001,70500
2020-01-03,17.370001,17.674999,17.340000,17.540001,17.540001,26700
2020-01-06,17.209999,17.570000,17.145000,17.410000,17.410000,67800
2020-01-07,17.330000,17.540001,17.090000,17.370001,17.370001,51900
2020-01-08,17.379999,17.573000,17.219999,17.490000,17.490000,39300
2020-01-09,17.590000,17.635000,17.400000,17.559999,17.559999,63100
2020-01-10,17.480000,17.747999,17.375000,17.520000,17.520000,61800
2020-01-13,17.549999,17.750000,17.430000,17.750000,17.750000,23000
2020-01-14,17.709999,17.730000,17.400000,17.530001,17.530001,51800
2020-01-15,17.469999,17.770000,17.469999,17.639999,17.639999,48800
2020-01-16,17.799999,18.000000,17.740000,17.820000,17.820000,37200
2020-01-17,17.990000,17.990000,17.430000,17.549999,17.549999,40100
2020-01-21,17.320000,17.420000,17.160000,17.260000,17.260000,51700
2020-01-22,17.340000,17.340000,16.990000,17.010000,17.010000,24500
2020-01-23,16.920000,17.370001,16.708000,17.250000,17.250000,71000
2020-01-24,17.245001,17.299999,17.030001,17.240000,17.240000,33300
2020-01-27,17.030001,17.250000,16.969999,17.129999,17.129999,48500
2020-01-28,17.209999,17.209999,17.100000,17.150000,17.150000,36600
2020-01-29,17.049999,17.049999,16.799999,16.809999,16.809999,62000
2020-01-30,16.709999,16.950001,16.497999,16.920000,16.920000,37900
2020-01-31,16.860001,16.860001,16.165001,16.180000,16.180000,50300
2020-02-03,16.280001,16.540001,16.200001,16.520000,16.520000,51400
2020-02-04,16.740000,16.768000,16.309999,16.389999,16.389999,44900
2020-02-05,16.570000,16.760000,16.320000,16.690001,16.690001,37200
2020-02-06,16.100000,16.290001,15.750000,16.250000,16.250000,79300
2020-02-07,16.070000,16.090000,15.750000,16.049999,16.049999,83300
2020-02-10,15.920000,15.958000,15.474000,15.670000,15.670000,69200
2020-02-11,15.800000,16.049999,15.670000,15.670000,15.670000,21400
2020-02-12,15.640000,16.150000,15.605000,16.129999,16.129999,51100
2020-02-13,16.020000,16.090000,15.730000,15.920000,15.920000,33500
2020-02-14,15.920000,16.040001,15.790000,15.910000,15.910000,47700
2020-02-18,15.870000,16.090000,15.730000,15.780000,15.780000,31400
2020-02-19,15.810000,15.980000,15.750000,15.880000,15.880000,32700
2020-02-20,15.850000,16.118000,15.850000,16.070000,16.070000,39300
2020-02-21,16.049999,16.139999,15.870000,15.940000,15.940000,46500
2020-02-24,15.340000,15.500000,14.795000,15.060000,15.060000,66700
2020-02-25,15.130000,15.210000,14.635000,14.780000,14.780000,42600
2020-02-26,14.910000,15.140000,14.510000,14.600000,14.600000,27600
2020-02-27,14.300000,14.620000,13.870000,13.870000,13.870000,48500
2020-02-28,13.390000,13.900000,13.200000,13.550000,13.550000,78400
2020-03-02,13.710000,13.790000,13.110000,13.750000,13.750000,99200
2020-03-03,13.680000,14.160000,13.370000,13.370000,13.370000,58300
2020-03-04,13.540000,13.800000,13.330000,13.790000,13.790000,54600
2020-03-05,13.460000,13.660000,12.930000,13.060000,13.060000,67300
2020-03-06,12.500000,13.180000,12.500000,12.780000,12.780000,54300
2020-03-09,11.960000,12.150000,11.500000,11.610000,11.610000,64700
2020-03-10,11.990000,12.260000,11.315000,12.030000,12.030000,74000
2020-03-11,11.680000,11.750000,11.230000,11.440000,11.440000,68600
2020-03-12,10.600000,11.170000,9.780000,10.510000,10.510000,112500
2020-03-13,10.970000,11.660000,10.660000,11.420000,11.420000,95500
2020-03-16,10.250000,13.140000,10.250000,11.980000,11.980000,136600
2020-03-17,12.350000,13.780000,12.010000,13.530000,13.530000,139300
2020-03-18,12.410000,14.040000,11.450000,11.460000,11.460000,124800
2020-03-19,11.450000,13.260000,11.450000,11.630000,11.630000,115400
2020-03-20,11.630000,12.540000,10.690000,11.260000,11.260000,225700
2020-03-23,11.100000,11.610000,10.650000,11.020000,11.020000,126400
2020-03-24,11.430000,11.790000,10.339000,11.090000,11.090000,159200
2020-03-25,11.010000,12.140000,10.680000,11.840000,11.840000,79100
2020-03-26,11.850000,12.280000,11.630000,12.160000,12.160000,64400
2020-03-27,11.820000,12.065000,10.850000,10.860000,10.860000,87900
2020-03-30,10.950000,11.790000,10.701000,11.750000,11.750000,67200
2020-03-31,11.620000,11.699000,10.600000,10.920000,10.920000,184500
2020-04-01,10.600000,10.730000,9.950000,10.150000,10.150000,94200
2020-04-02,10.030000,11.000000,10.030000,10.990000,10.990000,75200
2020-04-03,11.030000,11.180000,10.240000,10.490000,10.490000,46700
2020-04-06,10.980000,11.380000,10.915000,11.300000,11.300000,76400
2020-04-07,11.570000,11.980000,11.080000,11.260000,11.260000,81100
2020-04-08,11.350000,11.880000,11.240000,11.730000,11.730000,67400
2020-04-09,12.110000,12.600000,11.970000,12.580000,12.580000,64800
2020-04-13,12.460000,12.560000,11.920000,12.110000,12.110000,33800
2020-04-14,12.470000,12.750000,11.910000,12.020000,12.020000,58300
2020-04-15,11.580000,11.818000,11.060000,11.270000,11.270000,54900
2020-04-16,11.230000,11.755000,11.040000,11.520000,11.520000,88400
2020-04-17,11.830000,12.270000,11.830000,11.990000,11.990000,55500
2020-04-20,11.660000,12.020000,11.560000,11.760000,11.760000,45900
2020-04-21,11.660000,11.750000,11.090000,11.150000,11.150000,56100
2020-04-22,11.330000,11.918000,11.020000,11.190000,11.190000,62600
2020-04-23,11.180000,11.790000,11.180000,11.500000,11.500000,89300
2020-04-24,11.500000,11.750000,11.340000,11.710000,11.710000,48200
2020-04-27,11.830000,12.620000,11.830000,12.410000,12.410000,56600
2020-04-28,12.780000,12.780000,12.190000,12.430000,12.430000,78400
2020-04-29,12.980000,14.150000,12.805000,13.830000,13.830000,101700
2020-04-30,13.520000,13.810000,13.043000,13.520000,13.520000,73100
2020-05-01,13.080000,13.136000,12.100000,12.650000,12.650000,73700
2020-05-04,12.420000,12.540000,12.170000,12.430000,12.430000,42400
2020-05-05,12.780000,12.860000,12.270000,12.330000,12.330000,69400
2020-05-06,12.240000,13.140000,12.220000,12.750000,12.750000,77000
2020-05-07,13.030000,13.150000,12.480000,12.850000,12.850000,81900
2020-05-08,13.160000,13.290000,12.890000,13.030000,13.030000,73600
2020-05-11,12.790000,12.940000,12.610000,12.730000,12.730000,89200
2020-05-12,12.850000,12.850000,12.240000,12.310000,12.310000,89700
2020-05-13,12.160000,12.355000,11.800000,12.160000,12.160000,69300
2020-05-14,11.870000,11.870000,11.290000,11.470000,11.470000,84200
2020-05-15,11.550000,11.855000,11.500000,11.830000,11.830000,93600
2020-05-18,12.300000,13.030000,12.300000,12.990000,12.990000,109000
2020-05-19,12.860000,13.410000,12.400000,12.820000,12.820000,71600
2020-05-20,13.130000,13.640000,12.960000,13.480000,13.480000,58800
2020-05-21,13.430000,13.740000,13.400000,13.530000,13.530000,37800
2020-05-22,13.630000,13.940000,13.375000,13.910000,13.910000,49400
2020-05-26,14.120000,14.950000,14.120000,14.690000,14.690000,69500
2020-05-27,15.070000,15.680000,14.932000,15.650000,15.650000,70600
2020-05-28,15.740000,15.800000,14.750000,14.770000,14.770000,101100
